Gesture,Landmark,X,Y,Z
1,17,0.7105923295021057,0.6724156141281128,-0.05659133195877075
1,18,0.6694312691688538,0.679742693901062,-0.07841778546571732
1,19,0.6409065127372742,0.7082730531692505,-0.07049287110567093
1,20,0.6273149251937866,0.7254621386528015,-0.05762980505824089
1,0,0.6082412600517273,0.7811344265937805,-1.5403220743337442e-07
1,1,0.5758522748947144,0.7394813299179077,-0.023402446880936623
1,2,0.5531811714172363,0.6803305745124817,-0.04428180307149887
1,3,0.5621690154075623,0.640599250793457,-0.06664355099201202
1,4,0.5942025184631348,0.627038836479187,-0.08839346468448639
1,5,0.6240633130073547,0.5607682466506958,-0.03523509204387665
1,6,0.6563446521759033,0.4704701900482178,-0.06553385406732559
1,7,0.6814513206481934,0.4187350869178772,-0.08452186733484268
1,8,0.7029287815093994,0.3769735097885132,-0.09775418043136597
1,9,0.6645041704177856,0.5870938897132874,-0.039628446102142334
1,10,0.635938823223114,0.5753539204597473,-0.08581772446632385
1,11,0.6035869717597961,0.628075361251831,-0.09679021686315536
1,12,0.5880640745162964,0.6652696132659912,-0.09453166276216507
1,13,0.691583514213562,0.6261403560638428,-0.046538159251213074
1,14,0.6447968482971191,0.6387595534324646,-0.0844593420624733
1,15,0.6125593781471252,0.6853479743003845,-0.07609689980745316
1,16,0.5974529981613159,0.7134145498275757,-0.0609348863363266
1,17,0.7103567719459534,0.6718131899833679,-0.05639149621129036
1,18,0.6685303449630737,0.6812557578086853,-0.07863187789916992
1,19,0.6398987770080566,0.7096198201179504,-0.07115697115659714
1,20,0.6261370778083801,0.7261797189712524,-0.05853533372282982
1,0,0.6096012592315674,0.781670331954956,-1.549223895835894e-07
1,1,0.5764168500900269,0.7379115223884583,-0.022780289873480797
1,2,0.55333012342453,0.6790611743927002,-0.043534327298402786
1,3,0.5617481470108032,0.6399550437927246,-0.06589364260435104
1,4,0.594761848449707,0.628497838973999,-0.08748561888933182
1,5,0.6245174407958984,0.5603420734405518,-0.03463336452841759
1,6,0.6565393805503845,0.4698610305786133,-0.0649186372756958
1,7,0.6813627481460571,0.41863545775413513,-0.08348316699266434
1,8,0.7027385830879211,0.37744376063346863,-0.09616777300834656
1,9,0.6648184657096863,0.5865824222564697,-0.039041779935359955
1,10,0.6346614956855774,0.5749883055686951,-0.08499111235141754
1,11,0.6033780574798584,0.6271489262580872,-0.0952773466706276
1,12,0.5890153050422668,0.6644166111946106,-0.09226330369710922
1,13,0.6918956637382507,0.6256548762321472,-0.04598492383956909
1,14,0.6428350210189819,0.6401163935661316,-0.08316374570131302
1,15,0.6121407151222229,0.6865183711051941,-0.07442022114992142
1,16,0.5989733338356018,0.7146291136741638,-0.058786727488040924
1,17,0.7108137607574463,0.6713855266571045,-0.05592097342014313
1,18,0.6677798628807068,0.6812136173248291,-0.07693128287792206
1,19,0.6394261717796326,0.7090704441070557,-0.06907237321138382
1,20,0.6264097094535828,0.7253230810165405,-0.05610233172774315
1,0,0.6095856428146362,0.7819802761077881,-1.519111094694381e-07
1,1,0.5761963129043579,0.7375434041023254,-0.022475240752100945
1,2,0.5531988143920898,0.6785736680030823,-0.04301166161894798
1,3,0.5615593194961548,0.6398876309394836,-0.06525737792253494
1,4,0.5946754813194275,0.6289286017417908,-0.08682160824537277
1,5,0.6245617270469666,0.5596586465835571,-0.033969487994909286
1,6,0.6566144824028015,0.4701906442642212,-0.06405609101057053
1,7,0.6812855005264282,0.41896796226501465,-0.08280044794082642
1,8,0.7025296092033386,0.37757396697998047,-0.09569231420755386
1,9,0.6649587154388428,0.5859212279319763,-0.038519859313964844
1,10,0.6356304883956909,0.574590265750885,-0.08412576466798782
1,11,0.6040121912956238,0.6260027885437012,-0.09468289464712143
1,12,0.5890762805938721,0.6630895137786865,-0.09194532781839371
1,13,0.6919912099838257,0.6251711845397949,-0.04557367041707039
1,14,0.6431288719177246,0.6399255394935608,-0.08232854306697845
1,15,0.6123725175857544,0.6860244274139404,-0.07386448979377747
1,16,0.5989266037940979,0.7142944931983948,-0.05852149799466133
1,17,0.7107604742050171,0.6711771488189697,-0.05561249330639839
1,18,0.6679678559303284,0.6815241575241089,-0.07625674456357956
1,19,0.6395331025123596,0.7091432809829712,-0.06845364719629288
1,20,0.6262917518615723,0.7254095077514648,-0.055611371994018555
1,0,0.6107175946235657,0.7819263339042664,-1.4918688862053386e-07
1,1,0.5773078799247742,0.7401142120361328,-0.02324627712368965
1,2,0.5531445145606995,0.6801943182945251,-0.04406276345252991
1,3,0.5609456300735474,0.6404129266738892,-0.06626913696527481
1,4,0.5942560434341431,0.6298868060112,-0.08775079250335693
1,5,0.623917281627655,0.5599629282951355,-0.03530660271644592
1,6,0.6563313603401184,0.4702739119529724,-0.06574437767267227
1,7,0.6813049912452698,0.4188687801361084,-0.08503454178571701
1,8,0.7031152248382568,0.3772231936454773,-0.0985964685678482
1,9,0.6650390625,0.5859053134918213,-0.0393659770488739
1,10,0.6356990337371826,0.5755895972251892,-0.08494815230369568
1,11,0.604239284992218,0.6276627779006958,-0.09577754884958267
1,12,0.5902247428894043,0.663597822189331,-0.09362492710351944
1,13,0.6925462484359741,0.6248832941055298,-0.04590906947851181
1,14,0.6447527408599854,0.6394833326339722,-0.08248619735240936
1,15,0.6136747002601624,0.6850959658622742,-0.07385538518428802
1,16,0.6004666090011597,0.7115473747253418,-0.058857593685388565
1,17,0.7114877104759216,0.6701858639717102,-0.05552472919225693
1,18,0.6686894297599792,0.6819417476654053,-0.07665364444255829
1,19,0.6408271193504333,0.7098718881607056,-0.06925583630800247
1,20,0.6287225484848022,0.7250711917877197,-0.05688408389687538
1,0,0.6105545163154602,0.7817599773406982,-1.4819049454217748e-07
1,1,0.5776135921478271,0.7404365539550781,-0.023602493107318878
1,2,0.5534741878509521,0.6806296706199646,-0.04454299807548523
1,3,0.5610218048095703,0.6410204768180847,-0.06676820665597916
1,4,0.5942317843437195,0.6302379965782166,-0.0882495641708374
1,5,0.6241424679756165,0.5595860481262207,-0.035766907036304474
1,6,0.6564285159111023,0.47015565633773804,-0.06608156114816666
1,7,0.6813818216323853,0.4187220335006714,-0.08538899570703506
1,8,0.7030948996543884,0.3770434856414795,-0.09901988506317139
1,9,0.6654316782951355,0.585498034954071,-0.039693593978881836
1,10,0.6354672908782959,0.5762531161308289,-0.0851115956902504
1,11,0.6036725640296936,0.6278868317604065,-0.09611799567937851
1,12,0.5897814035415649,0.6630144119262695,-0.09422526508569717
1,13,0.6927953362464905,0.6249315738677979,-0.046087656170129776
1,14,0.6451473832130432,0.6396397948265076,-0.08265318721532822
1,15,0.6136565804481506,0.684401273727417,-0.07429484277963638
1,16,0.6004161834716797,0.7098286151885986,-0.059578072279691696
1,17,0.7115315794944763,0.6706017851829529,-0.05555162951350212
1,18,0.6694244146347046,0.6820199489593506,-0.0768735259771347
1,19,0.6413424015045166,0.7092758417129517,-0.06962017714977264
1,20,0.6289969682693481,0.7239559292793274,-0.05734989792108536
1,0,0.6110360622406006,0.7840458750724792,-1.5385823814995092e-07
1,1,0.5770823955535889,0.7417402267456055,-0.022861171513795853
1,2,0.5531786680221558,0.6814181804656982,-0.04322068393230438
1,3,0.5616949796676636,0.6416930556297302,-0.06501772254705429
1,4,0.5944296717643738,0.6284612417221069,-0.08606118708848953
1,5,0.6242346167564392,0.5608811378479004,-0.034968700259923935
1,6,0.657010555267334,0.4715205430984497,-0.06503725051879883
1,7,0.6824563145637512,0.4197482168674469,-0.08453328907489777
1,8,0.7041422128677368,0.377750962972641,-0.09828987717628479
1,9,0.6649719476699829,0.58668053150177,-0.03924080729484558
1,10,0.6366809010505676,0.5769568681716919,-0.08467581868171692
1,11,0.6056230664253235,0.6272971630096436,-0.0964515283703804
1,12,0.590966522693634,0.6624266505241394,-0.09512234479188919
1,13,0.6924490928649902,0.6257511973381042,-0.04583689197897911
1,14,0.6462198495864868,0.6405070424079895,-0.08243995159864426
1,15,0.6143747568130493,0.6853336095809937,-0.07463478296995163
1,16,0.5997031927108765,0.7119404673576355,-0.06027974188327789
1,17,0.7115911841392517,0.6713917255401611,-0.055432841181755066
1,18,0.6705907583236694,0.6831982135772705,-0.07709158211946487
1,19,0.6415277719497681,0.7106190919876099,-0.07011523842811584
1,20,0.6272144913673401,0.7260614037513733,-0.057951681315898895
1,0,0.6140363216400146,0.7878094911575317,-1.5953671095303434e-07
1,1,0.5798532962799072,0.745812714099884,-0.021436113864183426
1,2,0.5562540292739868,0.6865364909172058,-0.04151882231235504
1,3,0.5653342604637146,0.6457590460777283,-0.06314466148614883
1,4,0.5992796421051025,0.6318619251251221,-0.08402078598737717
1,5,0.6268066167831421,0.5669870376586914,-0.03540582209825516
1,6,0.6589406132698059,0.4755324721336365,-0.06554433703422546
1,7,0.6846832633018494,0.4232396185398102,-0.08507056534290314
1,8,0.7066094279289246,0.38097649812698364,-0.09874939918518066
1,9,0.667770266532898,0.5930668115615845,-0.04001912474632263
1,10,0.640169084072113,0.5814811587333679,-0.08343064785003662
1,11,0.609923779964447,0.6286098957061768,-0.09445735812187195
1,12,0.5962191224098206,0.6614313125610352,-0.09324096143245697
1,13,0.6948727965354919,0.6328340172767639,-0.04672091454267502
1,14,0.6490461826324463,0.6459990739822388,-0.08141593635082245
1,15,0.61724454164505,0.6858619451522827,-0.07366985827684402
1,16,0.6027016043663025,0.7090855836868286,-0.05992580205202103
1,17,0.7131830453872681,0.6785364747047424,-0.0562814399600029
1,18,0.6726016998291016,0.6882961392402649,-0.07653282582759857
1,19,0.6434634923934937,0.711235761642456,-0.06945894658565521
1,20,0.6286529898643494,0.7239353060722351,-0.05754663795232773
1,0,0.6128619909286499,0.7838417291641235,-1.8126748102531565e-07
1,1,0.580089271068573,0.7409478425979614,-0.02158099226653576
1,2,0.5579676628112793,0.679592490196228,-0.0411931648850441
1,3,0.5694386959075928,0.6411100625991821,-0.06255428493022919
1,4,0.6030055284500122,0.6316342949867249,-0.08339259028434753
1,5,0.6254820227622986,0.5659891963005066,-0.03546362370252609
1,6,0.6565868854522705,0.4722599387168884,-0.06411628425121307
1,7,0.6807616353034973,0.420026957988739,-0.08126436918973923
1,8,0.700995922088623,0.3787447512149811,-0.09345128387212753
1,9,0.6675720810890198,0.5922256708145142,-0.04011106118559837
1,10,0.6335604190826416,0.5827293395996094,-0.08484844118356705
1,11,0.6028814911842346,0.6377899050712585,-0.09389673918485641
1,12,0.5910226106643677,0.6764691472053528,-0.09079322963953018
1,13,0.6956335306167603,0.6319794654846191,-0.047043394297361374
1,14,0.6471974849700928,0.6437991261482239,-0.08336381614208221
1,15,0.6156384944915771,0.6884592175483704,-0.07441714406013489
1,16,0.6013205051422119,0.7154723405838013,-0.059548553079366684
1,17,0.7155690789222717,0.6783617734909058,-0.05679241940379143
1,18,0.6742486357688904,0.6888493299484253,-0.07809387892484665
1,19,0.6451058983802795,0.7130972743034363,-0.07102015614509583
1,20,0.6295202374458313,0.7272791862487793,-0.059135738760232925
1,0,0.6270139813423157,0.774385929107666,-2.109157861696076e-07
1,1,0.5918662548065186,0.7288594841957092,-0.0201172586530447
1,2,0.5723854899406433,0.6690821647644043,-0.03827808052301407
1,3,0.5876575708389282,0.6272347569465637,-0.058149803429841995
1,4,0.6176589727401733,0.6100401878356934,-0.07716743648052216
1,5,0.6351056694984436,0.5514898300170898,-0.030752386897802353
1,6,0.6531875729560852,0.45094847679138184,-0.05874160677194595
1,7,0.6690744757652283,0.39228305220603943,-0.07657404989004135
1,8,0.682858943939209,0.34514158964157104,-0.08880195766687393
1,9,0.6738191246986389,0.5699038505554199,-0.03563915193080902
1,10,0.6454818844795227,0.5573174357414246,-0.07838883250951767
1,11,0.6223961710929871,0.6139729619026184,-0.08783484995365143
1,12,0.6129076480865479,0.6564046740531921,-0.08469957858324051
1,13,0.7028814554214478,0.6028431057929993,-0.042820144444704056
1,14,0.6654554605484009,0.6123175621032715,-0.07583213597536087
1,15,0.6427831053733826,0.6601240634918213,-0.0660170391201973
1,16,0.633016049861908,0.692773699760437,-0.0505903959274292
1,17,0.7254782915115356,0.6449916958808899,-0.053046297281980515
1,18,0.6945387125015259,0.64893639087677,-0.07029534131288528
1,19,0.6713482141494751,0.6780235767364502,-0.060775626450777054
1,20,0.6607425212860107,0.6992682814598083,-0.047345712780952454
1,0,0.6391584277153015,0.7762740850448608,-2.1477535483427346e-07
1,1,0.5995087027549744,0.7262162566184998,-0.01905989646911621
1,2,0.5786177515983582,0.6608359217643738,-0.036653924733400345
1,3,0.5945398211479187,0.6155133843421936,-0.05652616173028946
1,4,0.6273801922798157,0.6017335057258606,-0.0759376809000969
1,5,0.6318244934082031,0.5478068590164185,-0.027763625606894493
1,6,0.6483011245727539,0.44400352239608765,-0.05434796214103699
1,7,0.6639181971549988,0.3838862180709839,-0.07179053872823715
1,8,0.6765833497047424,0.3358072340488434,-0.08394879847764969
1,9,0.6701016426086426,0.5664017200469971,-0.03338547423481941
1,10,0.6533809900283813,0.5578795671463013,-0.07595418393611908
1,11,0.6334785223007202,0.6149234175682068,-0.08632636070251465
1,12,0.6231427192687988,0.6591362953186035,-0.08433956652879715
1,13,0.700835108757019,0.5961294174194336,-0.04133373498916626
1,14,0.6790339350700378,0.5957818627357483,-0.07592953741550446
1,15,0.6580871939659119,0.642393171787262,-0.06770043075084686
1,16,0.6461437940597534,0.6785334944725037,-0.05341268703341484
1,17,0.7267365455627441,0.6333081722259521,-0.05192449688911438
1,18,0.7094895839691162,0.623842716217041,-0.07122612744569778
1,19,0.6863359212875366,0.6532764434814453,-0.06225474178791046
1,20,0.6719626784324646,0.6793823838233948,-0.04933715611696243
1,0,0.6428028345108032,0.7747942805290222,-2.159178222882474e-07
1,1,0.6036303639411926,0.7283880114555359,-0.01837337762117386
1,2,0.5805788040161133,0.6672207713127136,-0.036398231983184814
1,3,0.5906170606613159,0.6212153434753418,-0.05691956728696823
1,4,0.6211524605751038,0.6013643145561218,-0.07718849182128906
1,5,0.6359160542488098,0.5457584857940674,-0.0291916374117136
1,6,0.6496090888977051,0.44444364309310913,-0.05625335872173309
1,7,0.6646001935005188,0.3841727375984192,-0.07453745603561401
1,8,0.6774561405181885,0.3357669711112976,-0.0872194692492485
1,9,0.6741377711296082,0.5640552639961243,-0.03526171296834946
1,10,0.6531825661659241,0.5587266087532043,-0.07654216885566711
1,11,0.6326871514320374,0.6124599575996399,-0.0870276689529419
1,12,0.6241790056228638,0.6533483266830444,-0.08586359769105911
1,13,0.7038204073905945,0.5964773297309875,-0.043377041816711426
1,14,0.6785536408424377,0.6005415916442871,-0.07658471912145615
1,15,0.6552926898002625,0.6436392068862915,-0.06881754845380783
1,16,0.6428278088569641,0.6760987043380737,-0.055443909019231796
1,17,0.7279096245765686,0.6368833184242249,-0.05407525226473808
1,18,0.7095704674720764,0.6304240226745605,-0.07178081572055817
1,19,0.6852973103523254,0.656740665435791,-0.06254922598600388
1,20,0.6700389385223389,0.6804869174957275,-0.049772437661886215
1,0,0.676547646522522,0.7666711807250977,-1.567776877209326e-07
1,1,0.6309378147125244,0.7254506945610046,-0.02206306904554367
1,2,0.597923219203949,0.6629232168197632,-0.04078597202897072
1,3,0.6081610918045044,0.6065999269485474,-0.061454810202121735
1,4,0.6405965089797974,0.5806972980499268,-0.08083879947662354
1,5,0.6290180683135986,0.535473644733429,-0.02489587664604187
1,6,0.6302233338356018,0.426102876663208,-0.05236002430319786
1,7,0.6367883086204529,0.36618101596832275,-0.06874433904886246
1,8,0.6442146301269531,0.31598201394081116,-0.07977932691574097
1,9,0.6691133379936218,0.5485802292823792,-0.03009820729494095
1,10,0.6621584296226501,0.5094326734542847,-0.07438936829566956
1,11,0.650079607963562,0.5699989795684814,-0.0850040540099144
1,12,0.6418662667274475,0.6171759963035583,-0.08140984177589417
1,13,0.7051490545272827,0.5715852975845337,-0.03829047456383705
1,14,0.692862331867218,0.5595632791519165,-0.07788411527872086
1,15,0.6735080480575562,0.6179345846176147,-0.07088951766490936
1,16,0.6599218845367432,0.6567255258560181,-0.054988324642181396
1,17,0.737019419670105,0.6041794419288635,-0.04880642890930176
1,18,0.7265015840530396,0.5854203104972839,-0.07139875739812851
1,19,0.7053452730178833,0.6250050663948059,-0.06275465339422226
1,20,0.6899502873420715,0.6555284857749939,-0.04943302646279335
1,0,0.6872089505195618,0.7483465671539307,-8.116884231412769e-08
1,1,0.6404622793197632,0.713961660861969,-0.02267429418861866
1,2,0.6067765951156616,0.6585273742675781,-0.041492003947496414
1,3,0.6171910166740417,0.6065506935119629,-0.062324948608875275
1,4,0.6464428901672363,0.5756206512451172,-0.08204436302185059
1,5,0.6262967586517334,0.5226104855537415,-0.029057258740067482
1,6,0.6176484823226929,0.41301941871643066,-0.05687800422310829
1,7,0.6184311509132385,0.3504772186279297,-0.07257205247879028
1,8,0.6197621822357178,0.2966884672641754,-0.08285585045814514
1,9,0.6692334413528442,0.5317893624305725,-0.03482357785105705
1,10,0.6617650985717773,0.4942903220653534,-0.07915998995304108
1,11,0.6524654030799866,0.547066330909729,-0.09039583802223206
1,12,0.6463265419006348,0.5877083539962769,-0.0873783603310585
1,13,0.7086086273193359,0.5528194904327393,-0.04326080158352852
1,14,0.6973257064819336,0.5514516234397888,-0.08208856731653214
1,15,0.6802707314491272,0.6113240122795105,-0.07591540366411209
1,16,0.6682477593421936,0.6485307216644287,-0.06077456846833229
1,17,0.7442100048065186,0.5843436121940613,-0.054156288504600525
1,18,0.7323917746543884,0.5802425146102905,-0.07446054369211197
1,19,0.7130640149116516,0.621606171131134,-0.06528935581445694
1,20,0.6998099684715271,0.6478481292724609,-0.051829807460308075
1,0,0.6890164613723755,0.7481653690338135,-7.913975963447228e-08
1,1,0.6417254209518433,0.7129535675048828,-0.020181098952889442
1,2,0.608517050743103,0.6561745405197144,-0.037638358771800995
1,3,0.6186798214912415,0.603200376033783,-0.057699333876371384
1,4,0.6504443883895874,0.5761257410049438,-0.07726802676916122
1,5,0.6279988884925842,0.5258595943450928,-0.027660783380270004
1,6,0.6191633343696594,0.4201243221759796,-0.0544910654425621
1,7,0.6205395460128784,0.35812634229660034,-0.0696399137377739
1,8,0.6224731802940369,0.3045482635498047,-0.07980017364025116
1,9,0.6696929931640625,0.5350719690322876,-0.03389227017760277
1,10,0.6627389788627625,0.49779170751571655,-0.07276410609483719
1,11,0.6552876830101013,0.5440695881843567,-0.08223649859428406
1,12,0.6519452929496765,0.5763661861419678,-0.08044376969337463
1,13,0.708755373954773,0.5562084317207336,-0.04257810860872269
1,14,0.6987409591674805,0.5485796928405762,-0.07914229482412338
1,15,0.6825448274612427,0.6056868433952332,-0.07343672215938568
1,16,0.673060417175293,0.6411221623420715,-0.059979990124702454
1,17,0.744209885597229,0.5878006815910339,-0.053356073796749115
1,18,0.7350618839263916,0.574966549873352,-0.07309599220752716
1,19,0.7149916887283325,0.6153602600097656,-0.06436790525913239
1,20,0.7013564705848694,0.643577516078949,-0.05207783356308937
1,0,0.7025298476219177,0.7388451099395752,-1.2090542611531419e-07
1,1,0.6554892659187317,0.7102582454681396,-0.026192260906100273
1,2,0.6206643581390381,0.6546967625617981,-0.04589133709669113
1,3,0.6326836347579956,0.6003365516662598,-0.06668730080127716
1,4,0.6622712016105652,0.5650606155395508,-0.0863206759095192
1,5,0.6304977536201477,0.5193105936050415,-0.031513892114162445
1,6,0.617634117603302,0.41237127780914307,-0.06076640635728836
1,7,0.6156647205352783,0.3488449454307556,-0.07813271880149841
1,8,0.6146959662437439,0.29269206523895264,-0.08997735381126404
1,9,0.673633337020874,0.5257468819618225,-0.03621365875005722
1,10,0.6681286692619324,0.48849713802337646,-0.08273086696863174
1,11,0.6622616052627563,0.555588960647583,-0.09354662150144577
1,12,0.6597136855125427,0.6034062504768372,-0.0898609384894371
1,13,0.7136738896369934,0.543714702129364,-0.04403160884976387
1,14,0.7088583707809448,0.529975175857544,-0.08482436090707779
1,15,0.6965517401695251,0.5954666137695312,-0.07632895559072495
1,16,0.6893002390861511,0.6329479813575745,-0.05949556082487106
1,17,0.7503703236579895,0.5716845393180847,-0.054581183940172195
1,18,0.7463604807853699,0.5507936477661133,-0.0767621323466301
1,19,0.7305825352668762,0.5962329506874084,-0.06605278700590134
1,20,0.7206197381019592,0.624603271484375,-0.051403552293777466
1,0,0.7057632803916931,0.7410469651222229,-1.3566378243012878e-07
1,1,0.657473087310791,0.7094143033027649,-0.0217874925583601
1,2,0.6216011643409729,0.65184086561203,-0.039470065385103226
1,3,0.634646475315094,0.5983413457870483,-0.05913152918219566
1,4,0.6661611795425415,0.5675422549247742,-0.0779600590467453
1,5,0.6316702961921692,0.5195347666740417,-0.029166920110583305
1,6,0.618211030960083,0.4136347472667694,-0.05742783471941948
1,7,0.617120087146759,0.3503655791282654,-0.07551608979701996
1,8,0.6165065765380859,0.29435843229293823,-0.08838413655757904
1,9,0.6745431423187256,0.528211772441864,-0.035520039498806
1,10,0.670339822769165,0.4920690059661865,-0.07886362820863724
1,11,0.6636935472488403,0.5573928952217102,-0.08956237137317657
1,12,0.6609902381896973,0.6028910279273987,-0.08750509470701218
1,13,0.7144982218742371,0.5478215217590332,-0.04450017586350441
1,14,0.7099171876907349,0.5302236676216125,-0.08140316605567932
1,15,0.6974504590034485,0.5921125411987305,-0.0732155293226242
1,16,0.6915193796157837,0.6285108923912048,-0.058330316096544266
1,17,0.7508074641227722,0.5767853260040283,-0.056014224886894226
1,18,0.7475063800811768,0.5506284832954407,-0.07574126869440079
1,19,0.730025053024292,0.5938706994056702,-0.06503824144601822
1,20,0.7195709943771362,0.6229226589202881,-0.05138876289129257
1,0,0.730347752571106,0.7246015071868896,-1.6040078776313749e-07
1,1,0.6796743869781494,0.7002972364425659,-0.02722083404660225
1,2,0.6415349841117859,0.6474456191062927,-0.04728219285607338
1,3,0.6523545384407043,0.5903728008270264,-0.06810819357633591
1,4,0.6801016926765442,0.5492038726806641,-0.08745957911014557
1,5,0.636398196220398,0.5153821110725403,-0.030359700322151184
1,6,0.6153364777565002,0.4097695052623749,-0.05969616398215294
1,7,0.6072264909744263,0.3466685712337494,-0.07745447009801865
1,8,0.6003186702728271,0.2914388179779053,-0.08971193432807922
1,9,0.6814674139022827,0.5146046876907349,-0.03441812843084335
1,10,0.6747689247131348,0.47666096687316895,-0.08248021453619003
1,11,0.6771863102912903,0.5486571192741394,-0.09331103414297104
1,12,0.6791525483131409,0.6010931730270386,-0.08892731368541718
1,13,0.7238667607307434,0.5250911116600037,-0.04177194461226463
1,14,0.7169851064682007,0.5053105354309082,-0.08294534683227539
1,15,0.7132178544998169,0.5759026408195496,-0.0724070817232132
1,16,0.7105015516281128,0.6180514693260193,-0.05375927314162254
1,17,0.7643911838531494,0.5452051162719727,-0.05207202583551407
1,18,0.7576723098754883,0.5221790075302124,-0.07402518391609192
1,19,0.7474048137664795,0.570975661277771,-0.06188167631626129
1,20,0.7413417100906372,0.6018904447555542,-0.046063490211963654
1,0,0.7424377799034119,0.7178154587745667,-1.398254454443304e-07
1,1,0.6917380094528198,0.6976615190505981,-0.026967784389853477
1,2,0.6507070064544678,0.6464750170707703,-0.04722640663385391
1,3,0.6597634553909302,0.5876860022544861,-0.06824721395969391
1,4,0.6874017715454102,0.5442830920219421,-0.08785691857337952
1,5,0.6393875479698181,0.5155373215675354,-0.03225744888186455
1,6,0.610580563545227,0.41131675243377686,-0.06179807335138321
1,7,0.5986106395721436,0.3500936031341553,-0.07960065454244614
1,8,0.5878891348838806,0.2971011996269226,-0.09174927324056625
1,9,0.6839734315872192,0.5114834904670715,-0.036592748016119
1,10,0.6775088906288147,0.47327038645744324,-0.08331342786550522
1,11,0.6820934414863586,0.5413995981216431,-0.09428098052740097
1,12,0.6845082640647888,0.5891554355621338,-0.0907900407910347
1,13,0.7266806364059448,0.5193195939064026,-0.044025640934705734
1,14,0.7201836109161377,0.501606822013855,-0.08484605699777603
1,15,0.7190896272659302,0.5704513788223267,-0.07522611320018768
1,16,0.7178399562835693,0.6092437505722046,-0.05768989771604538
1,17,0.767275333404541,0.537079930305481,-0.05426732823252678
1,18,0.7612021565437317,0.5150675773620605,-0.07606738060712814
1,19,0.7541062831878662,0.5645939111709595,-0.06387502700090408
1,20,0.7502569556236267,0.5947150588035583,-0.04817657917737961
1,0,0.7411839962005615,0.7166740894317627,-1.2624421685814013e-07
1,1,0.6915264129638672,0.6972090005874634,-0.02552586980164051
1,2,0.6509270071983337,0.6467089056968689,-0.04547812044620514
1,3,0.6590462327003479,0.5898237228393555,-0.06663504242897034
1,4,0.6877750158309937,0.5487356781959534,-0.08677545934915543
1,5,0.6392574906349182,0.514747142791748,-0.032684314996004105
1,6,0.6091293096542358,0.4116758108139038,-0.062207628041505814
1,7,0.5980513095855713,0.35024338960647583,-0.07996103167533875
1,8,0.5881052613258362,0.2962692975997925,-0.09207437187433243
1,9,0.6839309334754944,0.5115635395050049,-0.0377955362200737
1,10,0.6755960583686829,0.47408053278923035,-0.08356554806232452
1,11,0.6795095205307007,0.5419712066650391,-0.09392084181308746
1,12,0.6820578575134277,0.5876092910766602,-0.09055573493242264
1,13,0.72732013463974,0.5202860236167908,-0.04580537974834442
1,14,0.7192485928535461,0.5026458501815796,-0.08577258884906769
1,15,0.7176874279975891,0.570702850818634,-0.07649613171815872
1,16,0.7165050506591797,0.6080303192138672,-0.05966586247086525
1,17,0.7688632011413574,0.538800060749054,-0.05647650361061096
1,18,0.7599467635154724,0.5156559348106384,-0.07732503861188889
1,19,0.7511335611343384,0.5656720995903015,-0.06489060819149017
1,20,0.7464819550514221,0.5963601469993591,-0.04939206689596176
1,0,0.7558596134185791,0.7069030404090881,-1.691356885658024e-07
1,1,0.7054721117019653,0.6909999847412109,-0.029549796134233475
1,2,0.6638835668563843,0.6472289562225342,-0.05126580595970154
1,3,0.6692306995391846,0.5890479683876038,-0.07285194098949432
1,4,0.6925513744354248,0.5420576930046082,-0.09261105209589005
1,5,0.6409147381782532,0.5180526375770569,-0.03590505197644234
1,6,0.6058670878410339,0.4174008071422577,-0.06762473285198212
1,7,0.5906664133071899,0.3594249486923218,-0.08833066374063492
1,8,0.5770707130432129,0.3066619634628296,-0.10285273939371109
1,9,0.6852402687072754,0.5116297602653503,-0.038741640746593475
1,10,0.6814982295036316,0.47525644302368164,-0.08651097863912582
1,11,0.6941667795181274,0.5480544567108154,-0.09801726788282394
1,12,0.6979042291641235,0.593349814414978,-0.09596188366413116
1,13,0.728879451751709,0.5150532126426697,-0.044873613864183426
1,14,0.7264792323112488,0.487822949886322,-0.08583939075469971
1,15,0.7312362790107727,0.560294508934021,-0.07437749952077866
1,16,0.7296513319015503,0.5990066528320312,-0.05673599615693092
1,17,0.7694545388221741,0.5283105969429016,-0.05414105951786041
1,18,0.7674146890640259,0.4973965287208557,-0.07678825408220291
1,19,0.7630035281181335,0.5519607067108154,-0.0636705681681633
1,20,0.7579983472824097,0.5839611291885376,-0.047829218208789825
1,0,0.7568309307098389,0.7059141993522644,-1.6703755534308584e-07
1,1,0.7079350352287292,0.6904967427253723,-0.02889697253704071
1,2,0.6660216450691223,0.6466352343559265,-0.0499088391661644
1,3,0.6711862683296204,0.5883548855781555,-0.07088541984558105
1,4,0.6942088007926941,0.5408608317375183,-0.09018313884735107
1,5,0.6426344513893127,0.5198352932929993,-0.03749878704547882
1,6,0.6048313975334167,0.4221537113189697,-0.07046978175640106
1,7,0.5882563591003418,0.36431628465652466,-0.09143718332052231
1,8,0.5735117197036743,0.31054794788360596,-0.1062023937702179
1,9,0.6870867609977722,0.5110329985618591,-0.04043099284172058
1,10,0.6809908747673035,0.47591152787208557,-0.08811870962381363
1,11,0.6925802826881409,0.5522329211235046,-0.09778750687837601
1,12,0.69757479429245,0.595457911491394,-0.09474997222423553
1,13,0.7311365008354187,0.5139905214309692,-0.04679802432656288
